GameID,GameDate,VisHome,PlayerTeam,PlayerName,PlayerNumber,Class,GamesPlayed,GamesStarted,Position,BattingHand,ThrowingHand,Hitter_AtBats,Hitter_Runs,Hitter_Hits,Hitter_RunnersBattedIn,Hitter_StrikeOuts,Hitter_CaughtStealing,Hitter_HomeRun,Hitter_Doubles,Hitter_StolenBases,Hitter_BaseOnBalls,Field_Errors,Pitcher_Appearances,Pitcher_InningsPitched,Pitcher_Hits,Pitcher_Runs,Pitcher_BaseOnBalls,Pitcher_StrikeOuts,Pitcher_BattersFaced,Pitcher_AtBats,Pitcher_Pitches,Pitcher_Strikes
SFTB_20250417_1802,2025-04-17,V,Boston College,Carly Bunnell,12,FR,0,0,"",R,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250417_1802,2025-04-17,V,Boston College,Kelly Colleran,13,SO,1,1,p,R,R,0,0,0,0,0,0,0,0,0,0,0,1,6,5,6,2,1,26,24,96,60
SFTB_20250417_1802,2025-04-17,V,Boston College,Shannon MacLeod,16,FR,0,0,"",R,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250417_1802,2025-04-17,V,Boston College,Gabriella Aughton,17,JR,0,0,"",R,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250417_1802,2025-04-17,V,Boston College,Abby Ptak,18,FR,1,0,ph,R,R,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250417_1802,2025-04-17,V,Boston College,Janis Espinoza,19,JR,1,1,3b,R,R,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250417_1802,2025-04-17,V,Boston College,Meghan Schouten,20,JR,1,1,1b,R,R,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250417_1802,2025-04-17,V,Boston College,Bailey Kendziorski,21,FR,0,0,"",R,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250417_1802,2025-04-17,V,Boston College,Hannah Slike,22,SR,1,1,c,R,R,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250417_1802,2025-04-17,V,Boston College,Addison Jackson,23,SO,0,0,"",R,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250417_1802,2025-04-17,V,Boston College,Gator Robinson,24,SO,1,1,ss,R,R,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250417_1802,2025-04-17,V,Boston College,Jordan Stephens,25,SR,1,1,rf,R,R,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250417_1802,2025-04-17,V,Boston College,Makenna Segal,28,SR,0,0,"",R,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250417_1802,2025-04-17,V,Boston College,Katelyn Deguire,34,SO,0,0,"",R,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250417_1802,2025-04-17,V,Boston College,Maycee Hilt,35,JR,0,0,"",R,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250417_1802,2025-04-17,V,Boston College,Emma Jackson,42,SO,1,1,2b,L,R,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250417_1802,2025-04-17,V,Boston College,Sammy Horn,55,SO,0,0,"",L,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250417_1802,2025-04-17,H,Clemson,Kennedy Ariail,1,SO,1,0,pr,R,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250417_1802,2025-04-17,H,Clemson,Brooke McCubbin,2,SR,0,0,"",R,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250417_1802,2025-04-17,H,Clemson,Kylee Johnson,3,SO,0,0,"",R,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250417_1802,2025-04-17,H,Clemson,Aby Vieira,4,SR,1,1,c,L,R,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250417_1802,2025-04-17,H,Clemson,Marian Collins,5,FR,1,1,ss,L,R,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250417_1802,2025-04-17,H,Clemson,Reese Basinger,7,SR,1,1,p,L,R,0,0,0,0,0,0,0,0,0,0,0,1,4,4,2,1,1,15,14,44,28
SFTB_20250417_1802,2025-04-17,H,Clemson,Madi Lardizabal,8,FR,0,0,"",R,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250417_1802,2025-04-17,H,Clemson,J. Brockenbrough,9,JR,1,1,cf,L,R,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250417_1802,2025-04-17,H,Clemson,Riley Burton,10,SO,0,0,"",R,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250417_1802,2025-04-17,H,Clemson,Haylee Whitesides,11,SO,1,0,pr/1b,R,R,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250417_1802,2025-04-17,H,Clemson,Julia Knowler,12,SO,1,1,1b,L,R,3,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250417_1802,2025-04-17,H,Clemson,Abi Stuart,13,SR,0,0,"",R,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250417_1802,2025-04-17,H,Clemson,Macey Cintron,16,FR,1,1,dp/p,R,R,3,1,2,3,0,0,1,0,0,0,0,2,3,1,0,0,0,11,9,24,16
SFTB_20250417_1802,2025-04-17,H,Clemson,Ava Wilson,17,FR,1,1,lf,L,R,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250417_1802,2025-04-17,H,Clemson,Brook Melnychuk,19,SR,0,0,"",R,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250417_1802,2025-04-17,H,Clemson,Sam Minish,20,FR,0,0,"",L,L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250417_1802,2025-04-17,H,Clemson,Jadeyn Ruszkowski,21,JR,0,0,"",L,L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250417_1802,2025-04-17,H,Clemson,Taylor Pipkins,22,FR,1,1,rf,R,R,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250417_1802,2025-04-17,H,Clemson,Alex Brown,25,SR,1,1,3b,L,R,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250417_1802,2025-04-17,H,Clemson,Riley Fennell,27,FR,0,0,"",R,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250417_1802,2025-04-17,H,Clemson,Maddie Moore,28,SR,1,1,2b,R,R,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250417_1802,2025-04-17,H,Clemson,Olivia Duncan,44,SO,0,0,"",R,L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250418_1800,2025-04-18,V,Boston College,Adriana Martinez,0,FR,1,1,dp,R,R,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250418_1800,2025-04-18,V,Boston College,Halie Pappion,1,JR,0,0,"",R,L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250418_1800,2025-04-18,V,Boston College,Tannis Jackin,2,SO,0,0,"",L,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250418_1800,2025-04-18,V,Boston College,Abby Dunning,4,SR,0,0,"",R,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250418_1800,2025-04-18,V,Boston College,Zoe Hines,5,SR,1,1,lf,R,R,4,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SFTB_20250418_1800,2025-04-18,V,Boston College,Kali Case,6,SR,1,1,cf,L,R,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250418_1800,2025-04-18,V,Boston College,Tavye Borders,7,FR,1,0,pr,L,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250418_1800,2025-04-18,V,Boston College,Darien McDonough,10,SR,0,0,"",L,L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250418_1800,2025-04-18,V,Boston College,Carly Bunnell,12,FR,0,0,"",R,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250418_1800,2025-04-18,V,Boston College,Kelly Colleran,13,SO,0,0,"",R,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250418_1800,2025-04-18,V,Boston College,Shannon MacLeod,16,FR,1,0,p,R,R,0,0,0,0,0,0,0,0,0,0,0,3,0.1,0,0,0,1,1,1,4,4
SFTB_20250418_1800,2025-04-18,V,Boston College,Gabriella Aughton,17,JR,1,0,p,R,R,0,0,0,0,0,0,0,0,0,0,0,2,2,4,3,1,0,11,9,30,19
SFTB_20250418_1800,2025-04-18,V,Boston College,Abby Ptak,18,FR,0,0,"",R,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250418_1800,2025-04-18,V,Boston College,Janis Espinoza,19,JR,1,1,3b,R,R,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250418_1800,2025-04-18,V,Boston College,Meghan Schouten,20,JR,1,1,1b,R,R,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250418_1800,2025-04-18,V,Boston College,Bailey Kendziorski,21,FR,1,1,p,R,R,0,0,0,0,0,0,0,0,0,0,0,1,3.2,8,5,1,1,20,19,80,48
SFTB_20250418_1800,2025-04-18,V,Boston College,Hannah Slike,22,SR,1,1,c,R,R,4,2,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250418_1800,2025-04-18,V,Boston College,Addison Jackson,23,SO,0,0,"",R,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250418_1800,2025-04-18,V,Boston College,Gator Robinson,24,SO,1,1,ss,R,R,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250418_1800,2025-04-18,V,Boston College,Jordan Stephens,25,SR,1,1,rf,R,R,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250418_1800,2025-04-18,V,Boston College,Makenna Segal,28,SR,0,0,"",R,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250418_1800,2025-04-18,V,Boston College,Katelyn Deguire,34,SO,0,0,"",R,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250418_1800,2025-04-18,V,Boston College,Maycee Hilt,35,JR,0,0,"",R,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250418_1800,2025-04-18,V,Boston College,Emma Jackson,42,SO,1,1,2b,L,R,4,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250418_1800,2025-04-18,V,Boston College,Sammy Horn,55,SO,0,0,"",L,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250418_1800,2025-04-18,H,Clemson,Kennedy Ariail,1,SO,1,0,pr,R,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250418_1800,2025-04-18,H,Clemson,Brooke McCubbin,2,SR,1,1,p,R,R,0,0,0,0,0,0,0,0,0,0,0,1,2,5,3,0,0,13,11,33,25
SFTB_20250418_1800,2025-04-18,H,Clemson,Kylee Johnson,3,SO,1,1,lf,R,R,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250418_1800,2025-04-18,H,Clemson,Aby Vieira,4,SR,1,1,c,L,R,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250418_1800,2025-04-18,H,Clemson,Marian Collins,5,FR,1,1,ss,L,R,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SFTB_20250418_1800,2025-04-18,H,Clemson,Reese Basinger,7,SR,0,0,"",L,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250418_1800,2025-04-18,H,Clemson,Madi Lardizabal,8,FR,0,0,"",R,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250418_1800,2025-04-18,H,Clemson,J. Brockenbrough,9,JR,1,1,cf,L,R,3,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250418_1800,2025-04-18,H,Clemson,Riley Burton,10,SO,0,0,"",R,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250418_1800,2025-04-18,H,Clemson,Haylee Whitesides,11,SO,0,0,"",R,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250418_1800,2025-04-18,H,Clemson,Julia Knowler,12,SO,1,1,1b,L,R,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250418_1800,2025-04-18,H,Clemson,Abi Stuart,13,SR,0,0,"",R,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250418_1800,2025-04-18,H,Clemson,Macey Cintron,16,FR,1,1,dp/p,R,R,3,1,2,2,0,0,1,0,0,1,0,2,5,6,1,1,2,21,20,76,48
SFTB_20250418_1800,2025-04-18,H,Clemson,Ava Wilson,17,FR,0,0,"",L,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250418_1800,2025-04-18,H,Clemson,Brook Melnychuk,19,SR,0,0,"",R,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250418_1800,2025-04-18,H,Clemson,Sam Minish,20,FR,0,0,"",L,L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250418_1800,2025-04-18,H,Clemson,Jadeyn Ruszkowski,21,JR,0,0,"",L,L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250418_1800,2025-04-18,H,Clemson,Taylor Pipkins,22,FR,1,1,rf,R,R,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250418_1800,2025-04-18,H,Clemson,Alex Brown,25,SR,1,1,3b,L,R,4,3,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SFTB_20250418_1800,2025-04-18,H,Clemson,Riley Fennell,27,FR,0,0,"",R,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250418_1800,2025-04-18,H,Clemson,Maddie Moore,28,SR,1,1,2b,R,R,4,1,3,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250418_1800,2025-04-18,H,Clemson,Olivia Duncan,44,SO,0,0,"",R,L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250419_1202,2025-04-19,V,Boston College,Adriana Martinez,0,FR,1,1,dp,R,R,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250419_1202,2025-04-19,V,Boston College,Halie Pappion,1,JR,0,0,"",R,L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250419_1202,2025-04-19,V,Boston College,Tannis Jackin,2,SO,0,0,"",L,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250419_1202,2025-04-19,V,Boston College,Abby Dunning,4,SR,0,0,"",R,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250419_1202,2025-04-19,V,Boston College,Zoe Hines,5,SR,1,1,lf,R,R,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250419_1202,2025-04-19,V,Boston College,Kali Case,6,SR,1,1,cf,L,R,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250419_1202,2025-04-19,V,Boston College,Tavye Borders,7,FR,0,0,"",L,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250419_1202,2025-04-19,V,Boston College,Darien McDonough,10,SR,0,0,"",L,L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250419_1202,2025-04-19,V,Boston College,Carly Bunnell,12,FR,0,0,"",R,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250419_1202,2025-04-19,V,Boston College,Kelly Colleran,13,SO,1,1,p,R,R,0,0,0,0,0,0,0,0,0,0,0,1,7,3,2,2,4,27,24,115,66
SFTB_20250419_1202,2025-04-19,V,Boston College,Shannon MacLeod,16,FR,0,0,"",R,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250419_1202,2025-04-19,V,Boston College,Gabriella Aughton,17,JR,0,0,"",R,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250419_1202,2025-04-19,V,Boston College,Abby Ptak,18,FR,0,0,"",R,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250419_1202,2025-04-19,V,Boston College,Janis Espinoza,19,JR,1,1,3b,R,R,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SFTB_20250419_1202,2025-04-19,V,Boston College,Meghan Schouten,20,JR,1,1,1b,R,R,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250419_1202,2025-04-19,V,Boston College,Bailey Kendziorski,21,FR,0,0,"",R,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250419_1202,2025-04-19,V,Boston College,Hannah Slike,22,SR,1,1,c,R,R,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250419_1202,2025-04-19,V,Boston College,Addison Jackson,23,SO,0,0,"",R,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250419_1202,2025-04-19,V,Boston College,Gator Robinson,24,SO,1,1,ss,R,R,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250419_1202,2025-04-19,V,Boston College,Jordan Stephens,25,SR,1,1,rf,R,R,3,1,2,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250419_1202,2025-04-19,V,Boston College,Makenna Segal,28,SR,0,0,"",R,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250419_1202,2025-04-19,V,Boston College,Katelyn Deguire,34,SO,0,0,"",R,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250419_1202,2025-04-19,V,Boston College,Maycee Hilt,35,JR,0,0,"",R,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250419_1202,2025-04-19,V,Boston College,Emma Jackson,42,SO,1,1,2b,L,R,4,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250419_1202,2025-04-19,V,Boston College,Sammy Horn,55,SO,0,0,"",L,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250419_1202,2025-04-19,H,Clemson,Kennedy Ariail,1,SO,1,0,pr,R,R,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250419_1202,2025-04-19,H,Clemson,Brooke McCubbin,2,SR,1,0,p,R,R,0,0,0,0,0,0,0,0,0,0,0,2,1.1,3,2,0,1,7,7,37,23
SFTB_20250419_1202,2025-04-19,H,Clemson,Kylee Johnson,3,SO,0,0,"",R,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250419_1202,2025-04-19,H,Clemson,Aby Vieira,4,SR,1,1,c,L,R,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250419_1202,2025-04-19,H,Clemson,Marian Collins,5,FR,1,1,ss,L,R,3,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250419_1202,2025-04-19,H,Clemson,Reese Basinger,7,SR,1,1,p,L,R,0,0,0,0,0,0,0,0,0,0,0,1,4,3,3,1,0,15,14,55,37
SFTB_20250419_1202,2025-04-19,H,Clemson,Madi Lardizabal,8,FR,0,0,"",R,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250419_1202,2025-04-19,H,Clemson,J. Brockenbrough,9,JR,1,1,cf,L,R,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250419_1202,2025-04-19,H,Clemson,Riley Burton,10,SO,0,0,"",R,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250419_1202,2025-04-19,H,Clemson,Haylee Whitesides,11,SO,0,0,"",R,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250419_1202,2025-04-19,H,Clemson,Julia Knowler,12,SO,1,1,1b,L,R,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250419_1202,2025-04-19,H,Clemson,Abi Stuart,13,SR,0,0,"",R,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250419_1202,2025-04-19,H,Clemson,Macey Cintron,16,FR,1,1,dp/p,R,R,3,0,0,0,1,0,0,0,0,0,0,3,1.2,1,0,0,1,6,5,27,17
SFTB_20250419_1202,2025-04-19,H,Clemson,Ava Wilson,17,FR,0,0,"",L,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250419_1202,2025-04-19,H,Clemson,Brook Melnychuk,19,SR,0,0,"",R,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250419_1202,2025-04-19,H,Clemson,Sam Minish,20,FR,1,1,lf,L,L,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250419_1202,2025-04-19,H,Clemson,Jadeyn Ruszkowski,21,JR,0,0,"",L,L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250419_1202,2025-04-19,H,Clemson,Taylor Pipkins,22,FR,1,1,rf,R,R,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250419_1202,2025-04-19,H,Clemson,Alex Brown,25,SR,1,1,3b,L,R,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SFTB_20250419_1202,2025-04-19,H,Clemson,Riley Fennell,27,FR,0,0,"",R,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250419_1202,2025-04-19,H,Clemson,Maddie Moore,28,SR,1,1,2b,R,R,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250419_1202,2025-04-19,H,Clemson,Olivia Duncan,44,SO,0,0,"",R,L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250422_1802,2025-04-22,V,Clemson,Kennedy Ariail,1,SO,1,0,pr,R,R,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250422_1802,2025-04-22,V,Clemson,Brooke McCubbin,2,SR,1,0,p,R,R,0,0,0,0,0,0,0,0,0,0,0,2,4,2,0,2,0,15,13,53,34
SFTB_20250422_1802,2025-04-22,V,Clemson,Kylee Johnson,3,SO,1,1,lf,R,R,3,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250422_1802,2025-04-22,V,Clemson,Aby Vieira,4,SR,1,1,c,L,R,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250422_1802,2025-04-22,V,Clemson,Marian Collins,5,FR,1,1,ss,L,R,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250422_1802,2025-04-22,V,Clemson,Reese Basinger,7,SR,1,1,p,L,R,0,0,0,0,0,0,0,0,0,0,0,1,5,6,3,0,7,22,22,99,64
SFTB_20250422_1802,2025-04-22,V,Clemson,Madi Lardizabal,8,FR,0,0,"",R,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250422_1802,2025-04-22,V,Clemson,J. Brockenbrough,9,JR,1,1,cf,L,R,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SFTB_20250422_1802,2025-04-22,V,Clemson,Riley Burton,10,SO,0,0,"",R,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250422_1802,2025-04-22,V,Clemson,Haylee Whitesides,11,SO,0,0,"",R,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250422_1802,2025-04-22,V,Clemson,Julia Knowler,12,SO,1,1,1b,L,R,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SFTB_20250422_1802,2025-04-22,V,Clemson,Abi Stuart,13,SR,0,0,"",R,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250422_1802,2025-04-22,V,Clemson,Macey Cintron,16,FR,1,1,dp,R,R,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250422_1802,2025-04-22,V,Clemson,Ava Wilson,17,FR,1,0,pr,L,R,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTB_20250422_1802,2025-04-22,V,Clemson,Brook Melnychuk,19,SR,0,0,"",R,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
